OSHPD ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000231,American Health Packaging,03/31/2022,68001044327,CYCLOPHOSPHAMIDE 1GM x 50ML STERILE POWDER SINGLE DOSE VIAL,01/01/2022,73.25,732.50,,Non-innovator Multiple Source Drug,2533,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=591, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=603","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000231,American Health Packaging,03/31/2022,68001044226,"CYCLOPHOSPHAMIDE 500MG x 25ML STERILE POWDER, SINGLE DOSE VIAL",01/01/2022,36.62,366.25,,Non-innovator Multiple Source Drug,2543,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=593, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=605","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000231,American Health Packaging,03/31/2022,68001044432,"CYCLOPHOSPHAMIDE VL 2GM x 100ML STERILE POWDER, SINGLE DOSE VIAL",01/01/2022,146.50,1465.00,,Non-innovator Multiple Source Drug,481,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=592, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=604","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000231,American Health Packaging,03/31/2022,60687019501,DILTIAZEM HCL ER CAP,02/01/2022,11.75,44.75,,Non-innovator Multiple Source Drug,5784,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=596, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=608","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000231,American Health Packaging,03/31/2022,68001034836,GEMCITABINE INJ 1GM/10ML 100MG/ML MULTIPLE DOSE VIALS-dose vials,01/01/2022,18.54,55.44,,Non-innovator Multiple Source Drug,18360,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=594, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=606","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000231,American Health Packaging,03/31/2022,68001035937,GEMCITABINE INJ 2GM/20ML 100MG/ML MULTIPLE DOSE VIALS,01/01/2022,23.53,105.60,,Non-innovator Multiple Source Drug,3928,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=595, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=607","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000231,American Health Packaging,03/31/2022,62584081201,OXAZEPAM CAP 10mg 10x10,02/01/2022,39.75,238.50,,Non-innovator Multiple Source Drug,300,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=597, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=609","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000231,American Health Packaging,03/31/2022,62584081301,OXAZEPAM CAP 15mg 10x10,02/01/2022,43.75,262.48,,Non-innovator Multiple Source Drug,542,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=598, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=610","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000231,American Health Packaging,03/31/2022,62584081401,OXAZEPAM CAP 30mg 10x10,02/01/2022,48.56,291.36,,Non-innovator Multiple Source Drug,130,,Market Conditions,,No Change Improvement in the drug product,,,,,,,,,,,"https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=599, https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=611","The acquisition fields do not need to be filled out because the drug was not acquired within the previous 5 years. All the fields that are left blank are due to ""Not Applicable""."
Rx0000128,American Regent ,03/31/2022,00517250210,"Caffeine & Sodium Benzoate, 250mg/ml 2mL SDV, 10pk",02/01/2022,9.20,240.10,,Non-innovator Multiple Source Drug,9037,,"Our US Standards of Business Conduct (https://americanregent.com/media/3206/us-sobc-version-100-01102022.pdf) reflects that the Company is committed to pricing its products fairly and appropriately, and acts independently when setting prices, by factoring in costs, market conditions, customer responses, and the state of competition.",,NA,,,,,,,,,,,,Caffeine & Sodium Benzoate is not an acquired product.
Rx0000128,American Regent ,03/31/2022,00517074020,"Methylergonovine Maleate Inj., 0.2MG/ML, 1ML VL, 20 PK",02/01/2022,22.60,586.60,,Non-innovator Multiple Source Drug,24144,,"Our US Standards of Business Conduct (https://americanregent.com/media/3206/us-sobc-version-100-01102022.pdf) reflects that the Company is committed to pricing its products fairly and appropriately, and acts independently when setting prices, by factoring in costs, market conditions, customer responses, and the state of competition.",,NA,,,,,,,,,,,,Methylergonovine Maleate is not an acquired product.
Rx0000128,American Regent ,03/31/2022,00517037405,"ProvayBlue (Methylene Blue Injection), 50mg/10ml (5mg/ml), PKG OF 5",02/01/2022,112.30,1302.15,,Single Source Drug,434640,,"Our US Standards of Business Conduct (https://americanregent.com/media/3206/us-sobc-version-100-01102022.pdf) reflects that the Company is committed to pricing its products fairly and appropriately, and acts independently when setting prices, by factoring in costs, market conditions, customer responses, and the state of competition.",,NA,,,,,,,,,,,,"American Regent does not hold any patents for the drug ProvayBlue that is the subject of the report and therefore has left the patent expiration data element blank.

ProvayBlue is not an acquired product."
Rx0000128,American Regent ,03/31/2022,00517231005,"Venofer (Iron Sucrose) Injection USP, 20 MG/ML 10ML, PKG. OF 5",02/01/2022,27.50,577.50,,Single Source Drug,839845,,"Our US Standards of Business Conduct (https://americanregent.com/media/3206/us-sobc-version-100-01102022.pdf) reflects that the Company is committed to pricing its products fairly and appropriately, and acts independently when setting prices, by factoring in costs, market conditions, customer responses, and the state of competition.",,NA,,,,,,,,,,,,"American Regent does not hold any patents for the drug Venofer that is the subject of the report and therefore has left the patent expiration data element blank.

Venofer is not an acquired product."
Rx0000128,American Regent ,03/31/2022,00517232510,"Venofer (Iron Sucrose) Injection USP, 20 MG/ML 2.5ML, PKG. OF 10",02/01/2022,13.59,286.30,,Single Source Drug,104030,,"Our US Standards of Business Conduct (https://americanregent.com/media/3206/us-sobc-version-100-01102022.pdf) reflects that the Company is committed to pricing its products fairly and appropriately, and acts independently when setting prices, by factoring in costs, market conditions, customer responses, and the state of competition.",,NA,,,,,,,,,,,,"American Regent does not hold any patents for the drug Venofer that is the subject of the report and therefore has left the patent expiration data element blank.

Venofer is not an acquired product."
Rx0000128,American Regent ,03/31/2022,00517234010,"Venofer (Iron Sucrose) Injection USP, 20 MG/ML 5ML, PKG. OF 10",02/01/2022,27.50,577.50,,Single Source Drug,3949570,,"Our US Standards of Business Conduct (https://americanregent.com/media/3206/us-sobc-version-100-01102022.pdf) reflects that the Company is committed to pricing its products fairly and appropriately, and acts independently when setting prices, by factoring in costs, market conditions, customer responses, and the state of competition.",,NA,,,,,,,,,,,,"American Regent does not hold any patents for the drug Venofer that is the subject of the report and therefore has left the patent expiration data element blank.

Venofer is not an acquired product."
Rx0000128,American Regent ,03/31/2022,00517234025,"Venofer (Iron Sucrose) Injection USP, 20 MG/ML 5ML, PKG. OF 25",02/01/2022,68.75,1443.75,,Single Source Drug,1283900,,"Our US Standards of Business Conduct (https://americanregent.com/media/3206/us-sobc-version-100-01102022.pdf) reflects that the Company is committed to pricing its products fairly and appropriately, and acts independently when setting prices, by factoring in costs, market conditions, customer responses, and the state of competition.",,NA,,,,,,,,,,,,"American Regent does not hold any patents for the drug Venofer that is the subject of the report and therefore has left the patent expiration data element blank.

Venofer is not an acquired product."
Rx0000069,Amgen,03/31/2022,55513084301,"Aimovig, 140 mg/mL single-dose prefilled SureClick autoinjector",01/26/2022,37.69,676.46,04/22/2036,Single Source Drug,,1,"Amgen understands that the cost of prescription drugs is a concern for many people, and we are committed to the responsible pricing of our medicines. 
Our approach to pricing across the globe is underpinned by two simple core principles:
I. Pricing our products according to the value they deliver
II. Employing flexible pricing approaches to ensure patient access",,,1,,,,,,,,,,,"Unit Sales Volume and Change Improvement: Per CA Health & Safety Code §127681(c) Amgen respectfully declines to submit this information, as it is not otherwise in the public domain or publicly available. The patent expiration information provided for Aimovig reflects the date for the latest-expiring material patents publicly disclosed in Amgen financial disclosures, including method of treatment and manufacture patents."
