Manufacturer Name,NDC Number,Effective Date,History Effective Date,WAC Increase Amount,WAC Amount
Allergan,00023586230,01/01/2021,01/03/2020,$46.74,$981.48
Allergan,00023586230,01/01/2021,01/01/2021,$49.07,"$1,030.55"
Allergan,00023916330,01/01/2021,01/01/2016,$19.22,$213.37
Allergan,00023916330,01/01/2021,01/01/2017,$19.20,$232.57
Allergan,00023916330,01/01/2021,01/01/2018,$22.09,$254.66
Allergan,00023916330,01/01/2021,01/01/2019,$24.19,$278.85
Allergan,00023916330,01/01/2021,01/03/2020,$13.94,$292.79
Allergan,00023916330,01/01/2021,01/01/2021,$14.64,$307.43
Allergan,00023916360,01/01/2021,01/01/2016,$38.44,$426.73
Allergan,00023916360,01/01/2021,01/01/2017,$38.41,$465.14
Allergan,00023916360,01/01/2021,01/01/2018,$44.19,$509.33
Allergan,00023916360,01/01/2021,01/01/2019,$48.39,$557.72
Allergan,00023916360,01/01/2021,01/03/2020,$27.89,$585.61
Allergan,00023916360,01/01/2021,01/01/2021,$29.28,$614.89
Allergan,00023917705,01/01/2021,01/01/2016,$11.70,$129.89
Allergan,00023917705,01/01/2021,01/01/2017,$12.34,$142.23
Allergan,00023917705,01/01/2021,01/01/2018,$13.51,$155.74
Allergan,00023917705,01/01/2021,01/01/2019,$14.80,$170.54
Allergan,00023917705,01/01/2021,01/03/2020,$8.53,$179.07
Allergan,00023917705,01/01/2021,01/01/2021,$8.95,$188.02
Allergan,00023917710,01/01/2021,01/01/2016,$23.40,$259.72
Allergan,00023917710,01/01/2021,01/01/2017,$24.67,$284.39
Allergan,00023917710,01/01/2021,01/01/2018,$27.02,$311.41
Allergan,00023917710,01/01/2021,01/01/2019,$29.58,$340.99
Allergan,00023917710,01/01/2021,01/03/2020,$17.05,$358.04
Allergan,00023917710,01/01/2021,01/01/2021,$17.90,$375.94
Allergan,00023917715,01/01/2021,01/01/2016,$35.10,$389.61
Allergan,00023917715,01/01/2021,01/01/2017,$37.01,$426.62
Allergan,00023917715,01/01/2021,01/01/2018,$40.53,$467.15
Allergan,00023917715,01/01/2021,01/01/2019,$44.38,$511.53
Allergan,00023917715,01/01/2021,01/03/2020,$25.58,$537.11
Allergan,00023917715,01/01/2021,01/01/2021,$26.86,$563.97
Allergan,00023921105,01/01/2021,01/01/2016,$12.10,$134.30
Allergan,00023921105,01/01/2021,01/01/2017,$12.76,$147.06
Allergan,00023921105,01/01/2021,01/01/2018,$13.97,$161.03
Allergan,00023921105,01/01/2021,01/01/2019,$15.30,$176.33
Allergan,00023921105,01/01/2021,01/03/2020,$8.82,$185.15
Allergan,00023921105,01/01/2021,01/01/2021,$9.26,$194.41
Allergan,00023921110,01/01/2021,01/01/2016,$24.20,$268.62
Allergan,00023921110,01/01/2021,01/01/2017,$25.52,$294.14
Allergan,00023921110,01/01/2021,01/01/2018,$27.94,$322.08
Allergan,00023921110,01/01/2021,01/01/2019,$30.60,$352.68
Allergan,00023921110,01/01/2021,01/03/2020,$17.63,$370.31
Allergan,00023921110,01/01/2021,01/01/2021,$18.52,$388.83
Allergan,00023921115,01/01/2021,01/01/2017,$38.28,$441.18
Allergan,00023921115,01/01/2021,01/01/2018,$41.91,$483.09
Allergan,00023921115,01/01/2021,01/01/2019,$45.89,$528.98
Allergan,00023921115,01/01/2021,01/03/2020,$26.45,$555.43
Allergan,00023921115,01/01/2021,01/01/2021,$27.77,$583.20
Allergan,00023932105,01/01/2021,01/01/2016,$10.98,$121.84
Allergan,00023932105,01/01/2021,01/01/2017,$11.57,$133.41
Allergan,00023932105,01/01/2021,01/01/2018,$12.67,$146.08
Allergan,00023932105,01/01/2021,01/01/2019,$13.88,$159.96
Allergan,00023932105,01/01/2021,01/03/2020,$8.00,$167.96
Allergan,00023932105,01/01/2021,01/01/2021,$8.40,$176.36
Allergan,00023932110,01/01/2021,01/01/2016,$21.94,$243.56
Allergan,00023932110,01/01/2021,01/01/2017,$23.14,$266.70
Allergan,00023932110,01/01/2021,01/01/2018,$25.34,$292.04
Allergan,00023932110,01/01/2021,01/01/2019,$27.74,$319.78
Allergan,00023932110,01/01/2021,01/03/2020,$15.99,$335.77
Allergan,00023932110,01/01/2021,01/01/2021,$16.79,$352.56
Allergan,00023932115,01/01/2021,01/01/2016,$32.92,$365.40
Allergan,00023932115,01/01/2021,01/01/2017,$34.71,$400.11
Allergan,00023932115,01/01/2021,01/01/2018,$38.01,$438.12
Allergan,00023932115,01/01/2021,01/01/2019,$41.62,$479.74
Allergan,00023932115,01/01/2021,01/03/2020,$23.99,$503.73
Allergan,00023932115,01/01/2021,01/01/2021,$25.19,$528.92
Allergan,00430042014,01/01/2021,01/01/2016,$48.50,$538.35
Allergan,00430042014,01/01/2021,01/01/2017,$48.45,$586.20
Allergan,00430042014,01/01/2021,01/01/2018,$55.75,$642.55
Allergan,00430042014,01/01/2021,01/01/2019,$61.04,$703.59
Allergan,00430042014,01/01/2021,01/03/2020,$35.18,$738.77
Allergan,00430042014,01/01/2021,01/01/2021,$36.94,$775.71
Allergan,00456040001,01/01/2021,01/01/2016,$13.75,$152.60
Allergan,00456040001,01/01/2021,01/01/2017,$7.63,$160.23
Allergan,00456040001,01/01/2021,01/01/2018,$15.22,$175.45
Allergan,00456040001,01/01/2021,01/01/2019,$16.67,$192.12
Allergan,00456040001,01/01/2021,01/03/2020,$9.61,$201.73
Allergan,00456040001,01/01/2021,01/01/2021,$10.09,$211.81
Allergan,00456040010,01/01/2021,01/01/2016,$137.47,"$1,526.01"
Allergan,00456040010,01/01/2021,01/01/2017,$76.30,"$1,602.31"
Allergan,00456040010,01/01/2021,01/01/2018,$152.22,"$1,754.53"
Allergan,00456040010,01/01/2021,01/01/2019,$166.68,"$1,921.21"
Allergan,00456040010,01/01/2021,01/03/2020,$96.06,"$2,017.27"
Allergan,00456040010,01/01/2021,01/01/2021,$100.86,"$2,118.13"
Allergan,00456045701,01/01/2021,01/01/2016,$3.45,$46.58
Allergan,00456045701,01/01/2021,07/01/2016,$3.26,$49.84
Allergan,00456045701,01/01/2021,01/01/2017,$3.74,$53.58
Allergan,00456045701,01/01/2021,01/01/2018,$5.09,$58.67
Allergan,00456045701,01/01/2021,01/01/2019,$5.57,$64.24
Allergan,00456045701,01/01/2021,01/03/2020,$3.21,$67.45
Allergan,00456045701,01/01/2021,01/01/2021,$3.37,$70.82
Allergan,00456045801,01/01/2021,01/01/2016,$4.05,$54.68
Allergan,00456045801,01/01/2021,07/01/2016,$3.83,$58.51
Allergan,00456045801,01/01/2021,01/01/2017,$4.39,$62.90
Allergan,00456045801,01/01/2021,01/01/2018,$5.98,$68.88
Allergan,00456045801,01/01/2021,01/01/2019,$6.54,$75.42
Allergan,00456045801,01/01/2021,01/03/2020,$3.77,$79.19
Allergan,00456045801,01/01/2021,01/01/2021,$3.96,$83.15
Allergan,00456045901,01/01/2021,01/01/2016,$4.50,$60.75
Allergan,00456045901,01/01/2021,07/01/2016,$4.25,$65.00
Allergan,00456045901,01/01/2021,01/01/2017,$4.88,$69.88
Allergan,00456045901,01/01/2021,01/01/2018,$6.64,$76.52
Allergan,00456045901,01/01/2021,01/01/2019,$7.27,$83.79
Allergan,00456045901,01/01/2021,01/03/2020,$4.19,$87.98
Allergan,00456045901,01/01/2021,01/01/2021,$4.40,$92.38
Allergan,00456046001,01/01/2021,01/01/2016,$7.05,$95.18
Allergan,00456046001,01/01/2021,07/01/2016,$6.66,$101.84
Allergan,00456046001,01/01/2021,01/01/2017,$7.64,$109.48
Allergan,00456046001,01/01/2021,01/01/2018,$10.40,$119.88
Allergan,00456046001,01/01/2021,01/01/2019,$11.39,$131.27
Allergan,00456046001,01/01/2021,01/03/2020,$6.56,$137.83
Allergan,00456046001,01/01/2021,01/01/2021,$6.89,$144.72
Allergan,00456046101,01/01/2021,01/01/2016,$8.25,$111.38
Allergan,00456046101,01/01/2021,07/01/2016,$7.80,$119.18
Allergan,00456046101,01/01/2021,01/01/2017,$8.94,$128.12
Allergan,00456046101,01/01/2021,01/01/2018,$12.17,$140.29
Allergan,00456046101,01/01/2021,01/01/2019,$13.33,$153.62
Allergan,00456046101,01/01/2021,01/03/2020,$7.68,$161.30
Allergan,00456046101,01/01/2021,01/01/2021,$8.07,$169.37
Allergan,00456046201,01/01/2021,01/01/2019,$9.98,$114.98
Allergan,00456046201,01/01/2021,01/03/2020,$5.75,$120.73
Allergan,00456046201,01/01/2021,01/01/2021,$6.04,$126.77
Allergan,00456046301,01/01/2021,01/01/2019,$12.11,$139.61
Allergan,00456046301,01/01/2021,01/03/2020,$6.98,$146.59
Allergan,00456046301,01/01/2021,01/01/2021,$7.33,$153.92
Allergan,00456046401,01/01/2021,01/01/2019,$14.25,$164.25
Allergan,00456046401,01/01/2021,01/03/2020,$8.21,$172.46
Allergan,00456046401,01/01/2021,01/01/2021,$8.62,$181.08
Allergan,00456060001,01/01/2021,01/01/2016,$13.75,$152.60
Allergan,00456060001,01/01/2021,01/01/2017,$7.63,$160.23
Allergan,00456060001,01/01/2021,01/01/2018,$15.22,$175.45
Allergan,00456060001,01/01/2021,01/01/2019,$16.67,$192.12
Allergan,00456060001,01/01/2021,01/03/2020,$9.61,$201.73
Allergan,00456060001,01/01/2021,01/01/2021,$10.09,$211.81
Allergan,00456060010,01/01/2021,01/01/2016,$137.47,"$1,526.01"
Allergan,00456060010,01/01/2021,01/01/2017,$76.30,"$1,602.31"
Allergan,00456060010,01/01/2021,01/01/2018,$152.22,"$1,754.53"
Allergan,00456060010,01/01/2021,01/01/2019,$166.68,"$1,921.21"
Allergan,00456060010,01/01/2021,01/03/2020,$96.06,"$2,017.27"
Allergan,00456060010,01/01/2021,01/01/2021,$100.86,"$2,118.13"
Allergan,00456110130,01/01/2021,01/01/2016,$18.76,$208.30
Allergan,00456110130,01/01/2021,01/01/2017,$18.75,$227.05
Allergan,00456110130,01/01/2021,01/01/2018,$21.57,$248.62
Allergan,00456110130,01/01/2021,01/01/2019,$23.62,$272.24
Allergan,00456110130,01/01/2021,01/03/2020,$13.61,$285.85
Allergan,00456110130,01/01/2021,01/01/2021,$14.29,$300.14
Allergan,00456111030,01/01/2021,01/01/2016,$18.76,$208.30
Allergan,00456111030,01/01/2021,01/01/2017,$18.75,$227.05
Allergan,00456111030,01/01/2021,01/01/2018,$21.57,$248.62
Allergan,00456111030,01/01/2021,01/01/2019,$23.62,$272.24
Allergan,00456111030,01/01/2021,01/03/2020,$13.61,$285.85
Allergan,00456111030,01/01/2021,01/01/2021,$14.29,$300.14
Allergan,00456112030,01/01/2021,01/01/2016,$18.76,$208.30
Allergan,00456112030,01/01/2021,01/01/2017,$18.75,$227.05
Allergan,00456112030,01/01/2021,01/01/2018,$21.57,$248.62
Allergan,00456112030,01/01/2021,01/01/2019,$23.62,$272.24
Allergan,00456112030,01/01/2021,01/03/2020,$13.61,$285.85
Allergan,00456112030,01/01/2021,01/01/2021,$14.29,$300.14
Allergan,00456114030,01/01/2021,01/01/2016,$18.76,$208.30
Allergan,00456114030,01/01/2021,01/01/2017,$18.75,$227.05
Allergan,00456114030,01/01/2021,01/01/2018,$21.57,$248.62
Allergan,00456114030,01/01/2021,01/01/2019,$23.62,$272.24
Allergan,00456114030,01/01/2021,01/03/2020,$13.61,$285.85
Allergan,00456114030,01/01/2021,01/01/2021,$14.29,$300.14
Allergan,00456120130,01/01/2021,04/01/2016,$18.27,$322.81
Allergan,00456120130,01/01/2021,01/01/2017,$30.67,$353.48
Allergan,00456120130,01/01/2021,01/01/2018,$33.58,$387.06
Allergan,00456120130,01/01/2021,01/01/2019,$36.77,$423.83
Allergan,00456120130,01/01/2021,01/03/2020,$21.19,$445.02
Allergan,00456120130,01/01/2021,01/01/2021,$22.25,$467.27
Allergan,00456120230,01/01/2021,04/01/2016,$18.27,$322.81
Allergan,00456120230,01/01/2021,01/01/2017,$30.67,$353.48
Allergan,00456120230,01/01/2021,01/01/2018,$33.58,$387.06
Allergan,00456120230,01/01/2021,01/01/2019,$36.77,$423.83
Allergan,00456120230,01/01/2021,01/03/2020,$21.19,$445.02
Allergan,00456120230,01/01/2021,01/01/2021,$22.25,$467.27
Allergan,00456120330,01/01/2021,01/01/2018,$33.58,$387.06
Allergan,00456120330,01/01/2021,01/01/2019,$36.77,$423.83
Allergan,00456120330,01/01/2021,01/03/2020,$21.19,$445.02
Allergan,00456120330,01/01/2021,01/01/2021,$22.25,$467.27
Allergan,00456120730,01/01/2021,01/01/2017,$31.86,$385.86
Allergan,00456120730,01/01/2021,01/01/2018,$36.66,$422.52
Allergan,00456120730,01/01/2021,01/01/2019,$40.14,$462.66
Allergan,00456120730,01/01/2021,01/03/2020,$23.13,$485.79
Allergan,00456120730,01/01/2021,01/01/2021,$24.29,$510.08
Allergan,00456121430,01/01/2021,01/01/2016,$31.89,$354.00
Allergan,00456121430,01/01/2021,01/01/2017,$31.86,$385.86
Allergan,00456121430,01/01/2021,01/01/2018,$36.66,$422.52
Allergan,00456121430,01/01/2021,01/01/2019,$40.14,$462.66
Allergan,00456121430,01/01/2021,01/03/2020,$23.13,$485.79
Allergan,00456121430,01/01/2021,01/01/2021,$24.29,$510.08
Allergan,00456122130,01/01/2021,01/01/2017,$31.86,$385.86
Allergan,00456122130,01/01/2021,01/01/2018,$36.66,$422.52
Allergan,00456122130,01/01/2021,01/01/2019,$40.14,$462.66
Allergan,00456122130,01/01/2021,01/03/2020,$23.13,$485.79
Allergan,00456122130,01/01/2021,01/01/2021,$24.29,$510.08
Allergan,00456122830,01/01/2021,01/01/2016,$31.89,$354.00
Allergan,00456122830,01/01/2021,01/01/2017,$31.86,$385.86
Allergan,00456122830,01/01/2021,01/01/2018,$36.66,$422.52
Allergan,00456122830,01/01/2021,01/01/2019,$40.14,$462.66
Allergan,00456122830,01/01/2021,01/03/2020,$23.13,$485.79
Allergan,00456122830,01/01/2021,01/01/2021,$24.29,$510.08
Allergan,00456122929,01/01/2021,01/01/2017,$29.74,$360.14
Allergan,00456122929,01/01/2021,01/01/2018,$34.21,$394.35
Allergan,00456122929,01/01/2021,01/01/2019,$37.46,$431.81
Allergan,00456122929,01/01/2021,01/03/2020,$21.59,$453.40
Allergan,00456122929,01/01/2021,01/01/2021,$22.67,$476.07
Allergan,00456140230,01/01/2021,04/01/2016,$9.05,$109.60
Allergan,00456140230,01/01/2021,01/01/2017,$9.86,$119.46
Allergan,00456140230,01/01/2021,01/01/2018,$11.35,$130.81
Allergan,00456140230,01/01/2021,01/01/2019,$12.43,$143.24
Allergan,00456140230,01/01/2021,01/03/2020,$7.16,$150.40
Allergan,00456140230,01/01/2021,01/01/2021,$7.52,$157.92
Allergan,00456140263,01/01/2021,04/01/2016,$30.74,$372.27
Allergan,00456140263,01/01/2021,01/01/2017,$33.50,$405.77
Allergan,00456140263,01/01/2021,01/01/2018,$38.55,$444.32
Allergan,00456140263,01/01/2021,01/01/2019,$42.21,$486.53
Allergan,00456140263,01/01/2021,01/03/2020,$24.33,$510.86
Allergan,00456140263,01/01/2021,01/01/2021,$25.54,$536.40
Allergan,00456140530,01/01/2021,04/01/2016,$9.05,$109.60
Allergan,00456140530,01/01/2021,01/01/2017,$9.86,$119.46
Allergan,00456140530,01/01/2021,01/01/2018,$11.35,$130.81
Allergan,00456140530,01/01/2021,01/01/2019,$12.43,$143.24
Allergan,00456140530,01/01/2021,01/03/2020,$7.16,$150.40
Allergan,00456140530,01/01/2021,01/01/2021,$7.52,$157.92
Allergan,00456140563,01/01/2021,04/01/2016,$30.74,$372.27
Allergan,00456140563,01/01/2021,01/01/2017,$33.50,$405.77
Allergan,00456140563,01/01/2021,01/01/2018,$38.55,$444.32
Allergan,00456140563,01/01/2021,01/01/2019,$42.21,$486.53
Allergan,00456140563,01/01/2021,01/03/2020,$24.33,$510.86
Allergan,00456140563,01/01/2021,01/01/2021,$25.54,$536.40
Allergan,00456140590,01/01/2021,04/01/2016,$27.15,$328.79
Allergan,00456140590,01/01/2021,01/01/2017,$29.59,$358.38
Allergan,00456140590,01/01/2021,01/01/2018,$34.05,$392.43
Allergan,00456140590,01/01/2021,01/01/2019,$37.28,$429.71
Allergan,00456140590,01/01/2021,01/03/2020,$21.49,$451.20
Allergan,00456140590,01/01/2021,01/01/2021,$22.56,$473.76
Allergan,00456141030,01/01/2021,04/01/2016,$9.05,$109.60
Allergan,00456141030,01/01/2021,01/01/2017,$9.86,$119.46
Allergan,00456141030,01/01/2021,01/01/2018,$11.35,$130.81
Allergan,00456141030,01/01/2021,01/01/2019,$12.43,$143.24
Allergan,00456141030,01/01/2021,01/03/2020,$7.16,$150.40
Allergan,00456141030,01/01/2021,01/01/2021,$7.52,$157.92
Allergan,00456141090,01/01/2021,04/01/2016,$27.15,$328.79
Allergan,00456141090,01/01/2021,01/01/2017,$29.59,$358.38
Allergan,00456141090,01/01/2021,01/01/2018,$34.05,$392.43
Allergan,00456141090,01/01/2021,01/01/2019,$37.28,$429.71
Allergan,00456141090,01/01/2021,01/03/2020,$21.49,$451.20
Allergan,00456141090,01/01/2021,01/01/2021,$22.56,$473.76
Allergan,00456142030,01/01/2021,04/01/2016,$9.19,$111.29
Allergan,00456142030,01/01/2021,01/01/2017,$8.17,$119.46
Allergan,00456142030,01/01/2021,01/01/2018,$11.35,$130.81
Allergan,00456142030,01/01/2021,01/01/2019,$12.43,$143.24
Allergan,00456142030,01/01/2021,01/03/2020,$7.16,$150.40
Allergan,00456142030,01/01/2021,01/01/2021,$7.52,$157.92
Allergan,00456142090,01/01/2021,04/01/2016,$27.57,$333.89
Allergan,00456142090,01/01/2021,01/01/2017,$24.49,$358.38
Allergan,00456142090,01/01/2021,01/01/2018,$34.05,$392.43
Allergan,00456142090,01/01/2021,01/01/2019,$37.28,$429.71
Allergan,00456142090,01/01/2021,01/03/2020,$21.49,$451.20
Allergan,00456142090,01/01/2021,01/01/2021,$22.56,$473.76
Allergan,00456150055,01/01/2021,01/01/2016,$18.20,$245.76
Allergan,00456150055,01/01/2021,07/01/2016,$22.12,$267.88
Allergan,00456150055,01/01/2021,01/01/2017,$24.11,$291.99
Allergan,00456150055,01/01/2021,01/01/2018,$27.74,$319.73
Allergan,00456150055,01/01/2021,01/01/2019,$30.37,$350.10
Allergan,00456150055,01/01/2021,01/03/2020,$17.51,$367.61
Allergan,00456150055,01/01/2021,01/01/2021,$18.38,$385.99
Allergan,00456151060,01/01/2021,01/01/2016,$19.86,$268.10
Allergan,00456151060,01/01/2021,07/01/2016,$24.13,$292.23
Allergan,00456151060,01/01/2021,01/01/2017,$26.30,$318.53
Allergan,00456151060,01/01/2021,01/01/2018,$30.26,$348.79
Allergan,00456151060,01/01/2021,01/01/2019,$33.14,$381.93
Allergan,00456151060,01/01/2021,01/03/2020,$19.10,$401.03
Allergan,00456151060,01/01/2021,01/01/2021,$20.05,$421.08
Allergan,00456151260,01/01/2021,01/01/2016,$19.86,$268.10
Allergan,00456151260,01/01/2021,07/01/2016,$24.13,$292.23
Allergan,00456151260,01/01/2021,01/01/2017,$26.30,$318.53
Allergan,00456151260,01/01/2021,01/01/2018,$30.26,$348.79
Allergan,00456151260,01/01/2021,01/01/2019,$33.14,$381.93
Allergan,00456151260,01/01/2021,01/03/2020,$19.10,$401.03
Allergan,00456151260,01/01/2021,01/01/2021,$20.05,$421.08
Allergan,00456152560,01/01/2021,01/01/2016,$19.86,$268.10
Allergan,00456152560,01/01/2021,07/01/2016,$24.13,$292.23
Allergan,00456152560,01/01/2021,01/01/2017,$26.30,$318.53
Allergan,00456152560,01/01/2021,01/01/2018,$30.26,$348.79
Allergan,00456152560,01/01/2021,01/01/2019,$33.14,$381.93
Allergan,00456152560,01/01/2021,01/03/2020,$19.10,$401.03
Allergan,00456152560,01/01/2021,01/01/2021,$20.05,$421.08
Allergan,00456155060,01/01/2021,01/01/2016,$19.86,$268.10
Allergan,00456155060,01/01/2021,07/01/2016,$24.13,$292.23
Allergan,00456155060,01/01/2021,01/01/2017,$26.30,$318.53
Allergan,00456155060,01/01/2021,01/01/2018,$30.26,$348.79
Allergan,00456155060,01/01/2021,01/01/2019,$33.14,$381.93
Allergan,00456155060,01/01/2021,01/03/2020,$19.10,$401.03
Allergan,00456155060,01/01/2021,01/01/2021,$20.05,$421.08
Allergan,00456200501,01/01/2021,01/01/2016,$57.06,$770.32
Allergan,00456200501,01/01/2021,07/01/2016,$69.33,$839.65
Allergan,00456200501,01/01/2021,01/01/2017,$75.57,$915.22
Allergan,00456200501,01/01/2021,01/01/2018,$86.95,"$1,002.17"
Allergan,00456200501,01/01/2021,01/01/2019,$95.21,"$1,097.38"
Allergan,00456200501,01/01/2021,01/03/2020,$54.87,"$1,152.25"
Allergan,00456200501,01/01/2021,01/01/2021,$57.61,"$1,209.86"
Allergan,00456201001,01/01/2021,01/01/2016,$59.66,$805.40
Allergan,00456201001,01/01/2021,07/01/2016,$72.49,$877.89
Allergan,00456201001,01/01/2021,01/01/2017,$79.01,$956.90
Allergan,00456201001,01/01/2021,01/01/2018,$90.91,"$1,047.81"
Allergan,00456201001,01/01/2021,01/01/2019,$99.54,"$1,147.35"
Allergan,00456201001,01/01/2021,01/03/2020,$57.37,"$1,204.72"
Allergan,00456201001,01/01/2021,01/01/2021,$60.24,"$1,264.96"
Allergan,00456202001,01/01/2021,01/01/2016,$62.26,$840.45
Allergan,00456202001,01/01/2021,07/01/2016,$75.64,$916.09
Allergan,00456202001,01/01/2021,01/01/2017,$82.45,$998.54
Allergan,00456202001,01/01/2021,01/01/2018,$94.86,"$1,093.40"
Allergan,00456202001,01/01/2021,01/01/2019,$103.87,"$1,197.27"
Allergan,00456202001,01/01/2021,01/03/2020,$59.86,"$1,257.13"
Allergan,00456202001,01/01/2021,01/01/2021,$62.86,"$1,319.99"
Allergan,00456220228,01/01/2021,01/01/2016,$25.15,$279.23
Allergan,00456220228,01/01/2021,01/01/2017,$26.53,$305.76
Allergan,00456220228,01/01/2021,01/01/2018,$29.05,$334.81
Allergan,00456220228,01/01/2021,01/01/2019,$31.81,$366.62
Allergan,00456220228,01/01/2021,01/03/2020,$18.33,$384.95
Allergan,00456220228,01/01/2021,01/01/2021,$19.25,$404.20
Allergan,00456221230,01/01/2021,01/01/2016,$26.95,$299.18
Allergan,00456221230,01/01/2021,01/01/2017,$28.42,$327.60
Allergan,00456221230,01/01/2021,01/01/2018,$31.12,$358.72
Allergan,00456221230,01/01/2021,01/01/2019,$34.08,$392.80
Allergan,00456221230,01/01/2021,01/03/2020,$19.64,$412.44
Allergan,00456221230,01/01/2021,01/01/2021,$20.62,$433.06
Allergan,00456222030,01/01/2021,01/01/2016,$26.95,$299.18
Allergan,00456222030,01/01/2021,01/01/2017,$28.42,$327.60
Allergan,00456222030,01/01/2021,01/01/2018,$31.12,$358.72
Allergan,00456222030,01/01/2021,01/01/2019,$34.08,$392.80
Allergan,00456222030,01/01/2021,01/03/2020,$19.64,$412.44
Allergan,00456222030,01/01/2021,01/01/2021,$20.62,$433.06
Allergan,00456224030,01/01/2021,01/01/2016,$26.95,$299.18
Allergan,00456224030,01/01/2021,01/01/2017,$28.42,$327.60
Allergan,00456224030,01/01/2021,01/01/2018,$31.12,$358.72
Allergan,00456224030,01/01/2021,01/01/2019,$34.08,$392.80
Allergan,00456224030,01/01/2021,01/03/2020,$19.64,$412.44
Allergan,00456224030,01/01/2021,01/01/2021,$20.62,$433.06
Allergan,00456228030,01/01/2021,01/01/2016,$26.95,$299.18
Allergan,00456228030,01/01/2021,01/01/2017,$28.42,$327.60
Allergan,00456228030,01/01/2021,01/01/2018,$31.12,$358.72
Allergan,00456228030,01/01/2021,01/01/2019,$34.08,$392.80
Allergan,00456228030,01/01/2021,01/03/2020,$19.64,$412.44
Allergan,00456228030,01/01/2021,01/01/2021,$20.62,$433.06
Allergan,58914017014,01/01/2021,07/01/2016,$14.36,$159.40
Allergan,58914017014,01/01/2021,01/01/2017,$15.14,$174.54
Allergan,58914017014,01/01/2021,01/01/2018,$16.58,$191.12
Allergan,58914017014,01/01/2021,01/01/2019,$18.16,$209.28
Allergan,58914017014,01/01/2021,01/03/2020,$10.46,$219.74
Allergan,58914017014,01/01/2021,01/01/2021,$10.99,$230.73
Allergan,58914017110,01/01/2021,07/01/2016,$26.66,$295.91
Allergan,58914017110,01/01/2021,01/01/2017,$28.11,$324.02
Allergan,58914017110,01/01/2021,01/01/2018,$30.78,$354.80
Allergan,58914017110,01/01/2021,01/01/2019,$33.71,$388.51
Allergan,58914017110,01/01/2021,01/03/2020,$19.43,$407.94
Allergan,58914017110,01/01/2021,01/01/2021,$20.40,$428.34
Allergan,61874007560,01/01/2021,01/01/2017,$86.40,"$1,046.40"
Allergan,61874007560,01/01/2021,01/01/2018,$99.41,"$1,145.81"
Allergan,61874007560,01/01/2021,01/01/2019,$108.85,"$1,254.66"
Allergan,61874007560,01/01/2021,01/03/2020,$62.73,"$1,317.39"
Allergan,61874007560,01/01/2021,01/01/2021,$65.87,"$1,383.26"
Allergan,61874010060,01/01/2021,01/01/2017,$86.40,"$1,046.40"
Allergan,61874010060,01/01/2021,01/01/2018,$99.41,"$1,145.81"
Allergan,61874010060,01/01/2021,01/01/2019,$108.85,"$1,254.66"
Allergan,61874010060,01/01/2021,01/03/2020,$62.73,"$1,317.39"
Allergan,61874010060,01/01/2021,01/01/2021,$65.87,"$1,383.26"
Almirall LLC,16110002660,01/02/2021,01/01/2016,$47.00,$529.00
Almirall LLC,16110002660,01/02/2021,01/01/2017,$52.00,$581.00
Almirall LLC,16110002660,01/02/2021,01/01/2018,$57.00,$638.00
Almirall LLC,16110002660,01/02/2021,01/07/2019,$63.16,$701.16
Almirall LLC,16110002660,01/02/2021,01/02/2020,$37.64,$738.80
Almirall LLC,16110002660,01/02/2021,01/02/2021,$22.17,$760.97
Almirall LLC,16110003412,01/02/2021,01/07/2019,$41.65,$462.38
Almirall LLC,16110003412,01/02/2021,01/02/2020,$24.83,$487.21
Almirall LLC,16110003412,01/02/2021,01/02/2021,$14.61,$501.82
Almirall LLC,16110003512,01/02/2021,01/01/2016,$82.00,$917.00
Almirall LLC,16110003512,01/02/2021,01/01/2017,$45.00,$962.00
Almirall LLC,16110003512,01/02/2021,01/01/2018,$95.00,"$1,057.00"
Almirall LLC,16110003512,01/02/2021,01/07/2019,$104.64,"$1,161.64"
Almirall LLC,16110003512,01/02/2021,01/02/2020,$62.37,"$1,224.01"
Almirall LLC,16110003512,01/02/2021,01/02/2021,$36.72,"$1,260.73"
