HCAI ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000251,"Actelion Pharmaceuticals US, Inc",03/31/2021,66215060214,UPTRAVI® (selexipag) Strength:200 mcg Package Size:140 Form:Tablet,01/15/2021,1321.95,28862.61,12/01/2036,Single Source Drug,,1,"Many factors contribute to price increases.  After we receive FDA approval, we continue to conduct research on our medicines, including studies to understand how the medicine works in real-world setting.  We continue to monitor for safety and to secure regulatory approval for new indications, dosages, or improved product formulations - investments that enhance the value of our medicines for patients and society.  Additional regulatory requirements, upgrading or building new manufacturing facilities, an increase in the cost of goods sold, and other market dynamics also play a role.  And finally, we must continue to generate returns to invest in R&D.",,Not Applicable,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Johnson & Johnson believes is otherwise in the public domain or publicly available.  The patent expiration date provided is the latest projected patent expiration date for patents listed in Orange Book as of March 31, 2021."
Rx0000251,"Actelion Pharmaceuticals US, Inc",03/31/2021,66215060206,UPTRAVI® (selexipag) Strength:200 mcg Package Size:60 Form:Tablet,01/15/2021,566.55,12369.69,12/01/2036,Single Source Drug,,1,"Many factors contribute to price increases.  After we receive FDA approval, we continue to conduct research on our medicines, including studies to understand how the medicine works in real-world setting.  We continue to monitor for safety and to secure regulatory approval for new indications, dosages, or improved product formulations - investments that enhance the value of our medicines for patients and society.  Additional regulatory requirements, upgrading or building new manufacturing facilities, an increase in the cost of goods sold, and other market dynamics also play a role.  And finally, we must continue to generate returns to invest in R&D.",,Not Applicable,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Johnson & Johnson believes is otherwise in the public domain or publicly available.  The patent expiration date provided is the latest projected patent expiration date for patents listed in Orange Book as of March 31, 2021."
Rx0000251,"Actelion Pharmaceuticals US, Inc",03/31/2021,66215062820,UPTRAVI® (selexipag) Strength:200+800 mcg Package Size:200 Form:Tablet,01/15/2021,1321.94,28862.38,12/01/2036,Single Source Drug,,1,"Many factors contribute to price increases.  After we receive FDA approval, we continue to conduct research on our medicines, including studies to understand how the medicine works in real-world setting.  We continue to monitor for safety and to secure regulatory approval for new indications, dosages, or improved product formulations - investments that enhance the value of our medicines for patients and society.  Additional regulatory requirements, upgrading or building new manufacturing facilities, an increase in the cost of goods sold, and other market dynamics also play a role.  And finally, we must continue to generate returns to invest in R&D.",,Not Applicable,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Johnson & Johnson believes is otherwise in the public domain or publicly available.  The patent expiration date provided is the latest projected patent expiration date for patents listed in Orange Book as of March 31, 2021."
Rx0000251,"Actelion Pharmaceuticals US, Inc",03/31/2021,66215060406,UPTRAVI® (selexipag) Strength:400 mcg Package Size:60 Form:Tablet,01/15/2021,881.08,19236.90,12/01/2036,Single Source Drug,,1,"Many factors contribute to price increases.  After we receive FDA approval, we continue to conduct research on our medicines, including studies to understand how the medicine works in real-world setting.  We continue to monitor for safety and to secure regulatory approval for new indications, dosages, or improved product formulations - investments that enhance the value of our medicines for patients and society.  Additional regulatory requirements, upgrading or building new manufacturing facilities, an increase in the cost of goods sold, and other market dynamics also play a role.  And finally, we must continue to generate returns to invest in R&D.",,Not Applicable,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Johnson & Johnson believes is otherwise in the public domain or publicly available.  The patent expiration date provided is the latest projected patent expiration date for patents listed in Orange Book as of March 31, 2021."
Rx0000251,"Actelion Pharmaceuticals US, Inc",03/31/2021,66215060606,UPTRAVI® (selexipag) Strength:600 mcg Package Size:60 Form:Tablet,01/15/2021,881.08,19236.90,12/01/2036,Single Source Drug,,1,"Many factors contribute to price increases.  After we receive FDA approval, we continue to conduct research on our medicines, including studies to understand how the medicine works in real-world setting.  We continue to monitor for safety and to secure regulatory approval for new indications, dosages, or improved product formulations - investments that enhance the value of our medicines for patients and society.  Additional regulatory requirements, upgrading or building new manufacturing facilities, an increase in the cost of goods sold, and other market dynamics also play a role.  And finally, we must continue to generate returns to invest in R&D.",,Not Applicable,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Johnson & Johnson believes is otherwise in the public domain or publicly available.  The patent expiration date provided is the latest projected patent expiration date for patents listed in Orange Book as of March 31, 2021."
Rx0000251,"Actelion Pharmaceuticals US, Inc",03/31/2021,66215060806,UPTRAVI® (selexipag) Strength:800 mcg Package Size:60 Form:Tablet,01/15/2021,881.08,19236.90,12/01/2036,Single Source Drug,,1,"Many factors contribute to price increases.  After we receive FDA approval, we continue to conduct research on our medicines, including studies to understand how the medicine works in real-world setting.  We continue to monitor for safety and to secure regulatory approval for new indications, dosages, or improved product formulations - investments that enhance the value of our medicines for patients and society.  Additional regulatory requirements, upgrading or building new manufacturing facilities, an increase in the cost of goods sold, and other market dynamics also play a role.  And finally, we must continue to generate returns to invest in R&D.",,Not Applicable,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Johnson & Johnson believes is otherwise in the public domain or publicly available.  The patent expiration date provided is the latest projected patent expiration date for patents listed in Orange Book as of March 31, 2021."
Rx0000203,"Aegerion Pharmaceuticals, Inc.",03/31/2021,76431011001,"JUXTAPID 10 MG CAPS, bottle of 28 capsules",02/01/2021,1788.59,46502.12,08/19/2027,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000203,"Aegerion Pharmaceuticals, Inc.",03/31/2021,76431012001,"JUXTAPID 20 MG CAPS, bottle of 28 capsules",02/01/2021,1788.59,46502.12,08/19/2027,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000203,"Aegerion Pharmaceuticals, Inc.",03/31/2021,76431013001,"JUXTAPID 30 MG CAPS, bottle of 28 capsules",02/01/2021,1788.59,46502.12,08/19/2027,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000203,"Aegerion Pharmaceuticals, Inc.",03/31/2021,76431010501,JUXTAPID 5 MG CAPS - bottle of 28,02/01/2021,1788.59,46502.12,08/19/2027,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000203,"Aegerion Pharmaceuticals, Inc.",03/31/2021,76431021001,MYALEPT 11.3MG VIAL,02/01/2021,203.73,5297.05,12/31/2027,Single Source Drug,,1,,1,,1,01/12/2015,Astra Zeneca,325000000,,,3493.00,,2014,3493.00,,
Rx0000020,Allergan,03/31/2021,00023320503,(bimatoprost) LUMIGAN 0.01% EYE DROPS 2.5 mL,01/01/2021,10.34,217.16,06/13/2027,Single Source Drug,,1,"AbbVie's (Allergan) pricing decisions regarding the WAC price of a medication are determined after careful consideration of a number of interdependent factors, including a) the clinical and economic value of the particular therapy b) the therapeutic category, its market dynamics, and competitor pricing; c) discounts provided to customers in both the commercial and government channels; d) patient support provided by AbbVie to ensure patient access to life-saving and life-changing medications; e) overall research and development costs.",,NA,,,,,,,,,,,,
